created_at;account.id;in_reply_to_account_id;;;
2018-04-26T08:33:23.522Z;159;-1;;;
2018-04-26T08:43:52.321Z;159;-1;;;
2018-04-26T08:54:19.747Z;159;-1;;;
2018-04-26T08:57:03.231Z;159;-1;;;
2018-04-26T09:00:29.987Z;159;159;;;
2018-04-26T09:07:0100Z;2273;-1;;;
2018-04-26T09:09:0000Z;3077;-1;;;
2018-04-26T09:14:1000Z;828;-1;;;
2018-04-26T09:14:23.898Z;159;-1;;;
2018-04-26T09:18:59.915Z;159;-1;;;
2018-04-26T09:28:3000Z;652;-1;;;
2018-04-26T09:30:52.787Z;568;-1;;;
2018-04-26T09:34:0600Z;81;-1;;;
2018-04-26T09:41:10.680Z;568;568;;;
2018-04-26T09:42:32.165Z;573;-1;;;
2018-04-26T10:26:02.163Z;2349;-1;;;
2018-04-26T10:34:54.392Z;2319;-1;;;
2018-04-26T10:35:10.885Z;101;-1;;;
2018-04-26T11:02:0400Z;2101;-1;;;
2018-04-26T11:02:2900Z;2101;-1;;;
2018-04-26T11:05:1900Z;720;-1;;;
2018-04-26T11:06:0000Z;2436;-1;;;
2018-04-26T11:13:12.320Z;568;-1;;;
2018-04-26T11:14:23.973Z;551;-1;;;
2018-04-26T11:17:0200Z;2906;-1;;;
2018-04-26T11:26:14.677Z;101;-1;;;
2018-04-26T11:28:3000Z;370;-1;;;
2018-04-26T11:32:55.204Z;101;-1;;;
2018-04-26T11:34:00.668Z;568;-1;;;
2018-04-26T11:36:2100Z;802;-1;;;
2018-04-26T12:06:40.337Z;398;-1;;;
2018-04-26T12:11:2400Z;3356;-1;;;
2018-04-26T12:13:4000Z;3065;-1;;;
2018-04-26T12:16:17.191Z;2319;-1;;;
2018-04-26T12:19:01.172Z;2319;-1;;;
2018-04-26T12:20:1200Z;3356;-1;;;
2018-04-26T12:23:57.220Z;569;-1;;;
2018-04-26T12:27:36.335Z;2319;-1;;;
2018-04-26T12:31:0600Z;1352;-1;;;
2018-04-26T12:44:1800Z;986;-1;;;
2018-04-26T12:48:0600Z;1178;-1;;;
2018-04-26T12:53:3000Z;2814;-1;;;
2018-04-26T13:06:49.226Z;565;-1;;;
2018-04-26T13:11:35.502Z;570;-1;;;
2018-04-26T13:18:1749Z;565;565;;;
2018-04-26T13:25:5700Z;473;-1;;;
2018-04-26T13:26:1300Z;428;-1;;;
2018-04-26T13:26:4300Z;2499;-1;;;
2018-04-26T13:34:36.407Z;159;-1;;;
2018-04-26T13:35:59.880Z;568;-1;;;
2018-04-26T13:37:4800Z;835;-1;;;
2018-04-26T13:42:40.844Z;159;-1;;;
2018-04-26T13:43:2100Z;85;-1;;;
2018-04-26T13:57:46.712Z;568;568;;;
2018-04-26T13:59:1900Z;831;-1;;;
2018-04-26T14:00:51.236Z;568;568;;;
2018-04-26T14:02:53.753Z;174;-1;;;
2018-04-26T14:03:38.590Z;101;-1;;;
2018-04-26T14:05:43.928Z;568;568;;;
2018-04-26T14:11:48.480Z;385;385;;;
2018-04-26T14:11:5200Z;1916;-1;;;
2018-04-26T14:18:59.477Z;1229;-1;;;
2018-04-26T14:22:00.149Z;10;-1;;;
2018-04-26T14:24:25.503Z;568;-1;;;
2018-04-26T14:29:0400Z;2164;-1;;;
2018-04-26T14:32:04.554Z;565;-1;;;
2018-04-26T14:33:49.595Z;1657;-1;;;
2018-04-26T14:41:0719Z;101;-1;;;
2018-04-26T14:41:1100Z;1528;-1;;;
2018-04-26T14:41:5400Z;2658;-1;;;
2018-04-26T14:50:42.312Z;549;-1;;;
2018-04-26T14:51:30.992Z;80;-1;;;
2018-04-26T14:51:39.539Z;574;-1;;;
2018-04-26T14:51:5500Z;1693;-1;;;
2018-04-26T14:54:4300Z;189;-1;;;
2018-04-26T14:55:25.466Z;573;-1;;;
2018-04-26T14:59:2200Z;652;-1;;;
2018-04-26T14:59:28.255Z;574;574;;;
2018-04-26T15:00:19.919Z;574;574;;;
2018-04-26T15:00:2046Z;385;-1;;;
2018-04-26T15:05:4100Z;2736;-1;;;
2018-04-26T15:07:5300Z;997;-1;;;
2018-04-26T15:17:04.625Z;398;398;;;
2018-04-26T15:24:3900Z;1609;-1;;;
2018-04-26T15:29:27.947Z;570;-1;;;
2018-04-26T15:31:3600Z;1180;-1;;;
2018-04-26T15:33:5700Z;622;-1;;;
2018-04-26T15:38:0400Z;2960;-1;;;
2018-04-26T15:38:4600Z;1463;-1;;;
2018-04-26T15:39:1600Z;3075;-1;;;
2018-04-26T15:52:4600Z;3009;-1;;;
2018-04-26T15:57:0300Z;1038;-1;;;
2018-04-26T16:01:0200Z;3162;-1;;;
2018-04-26T16:19:29.400Z;80;80;;;
2018-04-26T16:27:46.419Z;541;-1;;;
2018-04-26T16:32:2400Z;2277;-1;;;
2018-04-26T16:35:1100Z;835;-1;;;
2018-04-26T16:35:56.636Z;565;-1;;;
2018-04-26T16:53:5100Z;181;-1;;;
2018-04-26T16:55:3600Z;1013;-1;;;
2018-04-26T16:58:4800Z;3087;-1;;;
2018-04-26T17:00:5400Z;892;-1;;;
2018-04-26T17:02:24.205Z;159;-1;;;
2018-04-26T17:02:5500Z;1940;-1;;;
2018-04-26T17:07:54.282Z;159;159;;;
2018-04-26T17:12:1800Z;3086;-1;;;
2018-04-26T17:18:0600Z;2858;-1;;;
2018-04-26T17:18:1500Z;3144;-1;;;
2018-04-26T17:18:25.890Z;574;-1;;;
2018-04-26T17:18:5200Z;815;-1;;;
2018-04-26T17:20:0400Z;1609;-1;;;
2018-04-26T17:21:1800Z;1080;-1;;;
2018-04-26T17:23:5600Z;819;-1;;;
2018-04-26T17:26:3500Z;3086;-1;;;
2018-04-26T17:30:1673Z;574;-1;;;
2018-04-26T17:34:32.180Z;8;-1;;;
2018-04-26T17:36:31.756Z;159;-1;;;
2018-04-26T17:39:2700Z;356;-1;;;
2018-04-26T17:43:2200Z;3251;-1;;;
2018-04-26T17:45:5400Z;1065;-1;;;
2018-04-26T17:47:13.709Z;159;-1;;;
2018-04-26T17:50:1800Z;3058;-1;;;
2018-04-26T17:52:0800Z;3071;-1;;;
2018-04-26T17:54:18.683Z;2349;-1;;;
2018-04-26T17:54:2000Z;705;-1;;;
2018-04-26T17:56:56.567Z;159;159;;;
2018-04-26T18:01:2300Z;1609;-1;;;
2018-04-26T18:01:2400Z;628;-1;;;
2018-04-26T18:10:50.307Z;159;-1;;;
2018-04-26T18:11:4800Z;933;-1;;;
2018-04-26T18:16:52.581Z;1657;-1;;;
2018-04-26T18:17:1900Z;3296;-1;;;
2018-04-26T18:18:1000Z;1038;-1;;;
2018-04-26T18:19:1800Z;1776;-1;;;
2018-04-26T18:21:4200Z;2791;-1;;;
2018-04-26T18:22:0500Z;647;-1;;;
2018-04-26T18:24:0000Z;1875;-1;;;
2018-04-26T18:25:12.404Z;568;-1;;;
2018-04-26T18:26:5800Z;3296;-1;;;
2018-04-26T18:27:38.141Z;101;-1;;;
2018-04-26T18:31:4900Z;2073;-1;;;
2018-04-26T18:36:1700Z;2120;-1;;;
2018-04-26T18:36:4600Z;3089;-1;;;
2018-04-26T18:37:18.784Z;565;-1;;;
2018-04-26T18:38:19.184Z;159;-1;;;
2018-04-26T18:40:2800Z;2478;-1;;;
2018-04-26T18:42:2200Z;593;-1;;;
2018-04-26T18:49:0100Z;2585;-1;;;
2018-04-26T18:50:5100Z;87;-1;;;
2018-04-26T18:52:1100Z;2260;-1;;;
2018-04-26T18:54:2700Z;2585;-1;;;
2018-04-26T18:54:50.312Z;159;-1;;;
2018-04-26T18:55:21.925Z;566;-1;;;
2018-04-26T18:58:48.944Z;566;-1;;;
2018-04-26T18:59:3800Z;2106;-1;;;
2018-04-26T19:01:5600Z;1393;-1;;;
2018-04-26T19:03:50.638Z;351;-1;;;
2018-04-26T19:06:3000Z;1013;1013;;;
2018-04-26T19:08:0100Z;356;-1;;;
2018-04-26T19:12:5400Z;639;-1;;;
2018-04-26T19:15:1800Z;639;639;;;
2018-04-26T19:15:45.228Z;1657;-1;;;
2018-04-26T19:16:13.130Z;159;-1;;;
2018-04-26T19:18:09.311Z;1657;-1;;;
2018-04-26T19:18:4600Z;997;-1;;;
2018-04-26T19:21:1000Z;868;-1;;;
2018-04-26T19:25:4700Z;1348;-1;;;
2018-04-26T19:29:36.430Z;574;-1;;;
2018-04-26T19:36:0300Z;3124;-1;;;
2018-04-26T19:37:0800Z;831;-1;;;
2018-04-26T19:41:1600Z;831;831;;;
2018-04-26T19:50:0300Z;986;-1;;;
2018-04-26T19:53:2400Z;774;-1;;;
2018-04-26T19:54:10.401Z;159;-1;;;
2018-04-26T19:55:15.828Z;101;-1;;;
2018-04-26T20:08:1500Z;2185;-1;;;
2018-04-26T20:08:1800Z;3157;-1;;;
2018-04-26T20:08:3000Z;2185;2185;;;
2018-04-26T20:16:32.435Z;570;-1;;;
2018-04-26T20:16:4300Z;2379;-1;;;
2018-04-26T20:19:1200Z;3071;-1;;;
2018-04-26T20:19:1500Z;1908;-1;;;
2018-04-26T20:20:0800Z;356;-1;;;
2018-04-26T20:20:2800Z;1027;-1;;;
2018-04-26T20:22:3800Z;1095;-1;;;
2018-04-26T20:23:2800Z;51;-1;;;
2018-04-26T20:24:1600Z;2861;-1;;;
2018-04-26T20:24:3000Z;802;-1;;;
2018-04-26T20:26:08.102Z;159;-1;;;
2018-04-26T20:27:0400Z;3782;-1;;;
2018-04-26T20:27:5300Z;689;-1;;;
2018-04-26T20:32:2300Z;2525;-1;;;
2018-04-26T20:38:4500Z;634;-1;;;
2018-04-26T20:39:31.606Z;80;-1;;;
2018-04-26T20:39:3700Z;774;-1;;;
2018-04-26T20:46:27.480Z;80;80;;;
2018-04-26T20:46:3100Z;3652;-1;;;
2018-04-26T20:46:4400Z;1485;-1;;;
2018-04-26T20:57:07.906Z;1062;-1;;;
2018-04-26T20:58:10.106Z;80;-1;;;
2018-04-26T20:58:52.805Z;1051;-1;;;
2018-04-26T20:58:57.606Z;566;-1;;;
2018-04-26T21:01:04.256Z;159;-1;;;
2018-04-26T21:03:1100Z;241;-1;;;
2018-04-26T21:07:2500Z;488;-1;;;
2018-04-26T21:10:3700Z;1949;-1;;;
2018-04-26T21:11:35.765Z;551;-1;;;
2018-04-26T21:12:33.190Z;159;-1;;;
2018-04-26T21:13:42.624Z;573;-1;;;
2018-04-26T21:16:39.831Z;159;-1;;;
2018-04-26T21:19:0200Z;356;-1;;;
2018-04-26T21:20:38.207Z;566;-1;;;
2018-04-26T21:22:37.662Z;487;-1;;;
2018-04-26T21:23:07.961Z;566;566;;;
2018-04-26T21:24:18.709Z;487;-1;;;
2018-04-26T21:26:0100Z;3112;-1;;;
2018-04-26T21:26:2500Z;763;-1;;;
2018-04-26T21:32:4900Z;2379;-1;;;
2018-04-26T21:33:1300Z;3119;-1;;;
2018-04-26T21:36:38.108Z;571;-1;;;
2018-04-26T21:41:31.879Z;159;-1;;;
2018-04-26T21:50:5300Z;3126;-1;;;
2018-04-26T21:51:0700Z;356;-1;;;
2018-04-26T21:51:46.776Z;2349;-1;;;
2018-04-26T21:52:11.358Z;574;-1;;;
2018-04-26T21:58:3500Z;942;-1;;;
2018-04-26T22:00:54.453Z;571;-1;;;
2018-04-26T22:02:56.901Z;566;-1;;;
2018-04-26T22:03:4300Z;356;-1;;;
2018-04-26T22:19:3194Z;80;-1;;;
2018-04-26T22:23:11.954Z;80;-1;;;
2018-04-26T22:24:4100Z;1837;-1;;;
2018-04-26T22:25:0400Z;1693;-1;;;
2018-04-26T22:29:5200Z;3197;-1;;;
2018-04-26T22:30:3300Z;3117;-1;;;
2018-04-26T22:30:44.154Z;80;-1;;;
2018-04-26T22:36:1000Z;834;-1;;;
2018-04-26T22:42:5400Z;628;-1;;;
2018-04-26T22:45:2200Z;3118;-1;;;
2018-04-26T22:46:5500Z;834;834;;;
2018-04-26T22:49:5100Z;923;-1;;;
2018-04-26T22:50:0800Z;923;923;;;
2018-04-26T22:50:1500Z;923;923;;;
2018-04-26T22:57:2400Z;600;-1;;;
2018-04-26T23:01:09.160Z;182;-1;;;
2018-04-26T23:03:29.427Z;487;-1;;;
2018-04-26T23:04:4400Z;831;-1;;;
2018-04-26T23:05:08.581Z;487;487;;;
2018-04-26T23:07:2500Z;831;831;;;
2018-04-26T23:11:34.135Z;487;487;;;
2018-04-26T23:13:43.117Z;487;487;;;
2018-04-26T23:14:2000Z;2707;-1;;;
2018-04-26T23:20:4000Z;1333;-1;;;
2018-04-26T23:26:28.908Z;2420;-1;;;
2018-04-26T23:27:37.100Z;574;-1;;;
2018-04-26T23:27:5711Z;2420;2420;;;
2018-04-26T23:28:2219Z;182;-1;;;
2018-04-26T23:29:0700Z;1529;-1;;;
2018-04-26T23:29:0700Z;3127;-1;;;
2018-04-26T23:29:4300Z;664;-1;;;
2018-04-26T23:32:5400Z;600;-1;;;
2018-04-26T23:33:04.342Z;571;-1;;;
2018-04-26T23:35:59.356Z;574;574;;;
2018-04-26T23:37:06.303Z;574;574;;;
2018-04-26T23:38:00.312Z;571;-1;;;
2018-04-26T23:42:4300Z;2174;-1;;;
2018-04-26T23:47:29.224Z;487;-1;;;
2018-04-26T23:48:1300Z;944;-1;;;
2018-04-26T23:48:1400Z;1348;-1;;;
2018-04-26T23:52:01.462Z;182;-1;;;
2018-04-26T23:53:1700Z;2075;-1;;;
2018-04-26T23:59:4400Z;1094;-1;;;
2018-04-27T00:05:2500Z;577;-1;;;
2018-04-27T00:05:2600Z;3131;-1;;;
2018-04-27T00:06:3300Z;577;577;;;
2018-04-27T00:07:1700Z;600;-1;;;
2018-04-27T00:11:1100Z;3117;-1;;;
2018-04-27T00:12:1900Z;917;-1;;;
2018-04-27T00:13:2000Z;600;-1;;;
2018-04-27T00:17:3300Z;1749;-1;;;
2018-04-27T00:22:5700Z;842;-1;;;
2018-04-27T00:25:42.943Z;159;-1;;;
2018-04-27T00:26:1000Z;912;-1;;;
2018-04-27T00:28:35.764Z;571;-1;;;
2018-04-27T00:31:5100Z;1527;-1;;;
2018-04-27T00:40:0500Z;3117;-1;;;
2018-04-27T00:41:53.893Z;80;-1;;;
2018-04-27T00:50:59.613Z;159;159;;;
2018-04-27T00:57:3100Z;62;-1;;;
2018-04-27T00:57:3600Z;62;-1;;;
2018-04-27T01:06:4800Z;600;-1;;;
2018-04-27T01:16:05.315Z;571;-1;;;
2018-04-27T01:18:0100Z;187;-1;;;
2018-04-27T01:23:21.809Z;159;-1;;;
2018-04-27T01:26:1600Z;3537;-1;;;
2018-04-27T01:27:4500Z;634;-1;;;
2018-04-27T01:34:1300Z;3135;-1;;;
2018-04-27T01:34:1800Z;857;-1;;;
2018-04-27T01:36:4600Z;857;857;;;
2018-04-27T01:37:1500Z;1303;-1;;;
2018-04-27T01:50:5800Z;187;-1;;;
2018-04-27T02:04:0900Z;1773;-1;;;
2018-04-27T02:19:03.708Z;159;-1;;;
2018-04-27T02:19:2200Z;1776;-1;;;
2018-04-27T02:19:2900Z;600;-1;;;
2018-04-27T02:21:5200Z;1776;1776;;;
2018-04-27T02:35:47.291Z;159;-1;;;
2018-04-27T02:37:2400Z;2625;-1;;;
2018-04-27T02:38:1200Z;2625;2625;;;
2018-04-27T02:53:0200Z;215;-1;;;
2018-04-27T02:54:3500Z;2633;-1;;;
2018-04-27T02:56:2800Z;520;-1;;;
2018-04-27T03:01:45.719Z;159;-1;;;
2018-04-27T03:06:3200Z;2046;-1;;;
2018-04-27T03:06:4000Z;2282;-1;;;
2018-04-27T03:06:4900Z;449;-1;;;
2018-04-27T03:10:4100Z;739;-1;;;
2018-04-27T03:12:55.512Z;159;-1;;;
2018-04-27T03:14:38.695Z;544;-1;;;
2018-04-27T03:28:0600Z;3140;-1;;;
2018-04-27T03:33:2200Z;661;-1;;;
2018-04-27T03:42:03.351Z;159;-1;;;
2018-04-27T03:44:0100Z;3143;-1;;;
2018-04-27T03:57:50.704Z;159;-1;;;
2018-04-27T04:05:11.841Z;8;-1;;;
2018-04-27T04:06:4500Z;774;-1;;;
2018-04-27T04:16:12.338Z;8;-1;;;
2018-04-27T04:18:2700Z;3170;-1;;;
2018-04-27T04:24:5100Z;2106;-1;;;
2018-04-27T04:25:51.857Z;8;-1;;;
2018-04-27T04:32:1400Z;3213;-1;;;
2018-04-27T04:38:34.158Z;487;-1;;;
2018-04-27T04:41:1800Z;3542;-1;;;
2018-04-27T04:47:04.358Z;487;487;;;
2018-04-27T04:49:5400Z;3280;-1;;;
2018-04-27T05:06:0907Z;159;-1;;;
2018-04-27T05:08:29.384Z;487;487;;;
2018-04-27T05:10:34.932Z;487;487;;;
2018-04-27T05:15:48.973Z;159;-1;;;
2018-04-27T05:36:01.862Z;159;-1;;;
2018-04-27T06:23:27.105Z;487;487;;;
2018-04-27T07:09:5200Z;3172;-1;;;
2018-04-27T07:11:09.588Z;159;-1;;;
2018-04-27T07:13:20.945Z;159;-1;;;
2018-04-27T07:27:2400Z;1164;-1;;;
2018-04-27T07:35:33.331Z;159;-1;;;
2018-04-27T07:48:28.455Z;159;-1;;;
2018-04-27T08:00:4000Z;758;-1;;;
2018-04-27T08:14:2200Z;634;-1;;;
2018-04-27T08:15:4800Z;3210;-1;;;
2018-04-27T08:17:1900Z;634;634;;;
2018-04-27T08:18:0200Z;3156;-1;;;
2018-04-27T08:19:2900Z;3155;-1;;;
2018-04-27T08:22:17.811Z;570;-1;;;
2018-04-27T08:52:0358Z;551;-1;;;
2018-04-27T09:11:0800Z;2814;-1;;;
2018-04-27T09:15:0100Z;3037;-1;;;
2018-04-27T09:17:1800Z;430;-1;;;
2018-04-27T09:31:5800Z;1814;-1;;;
2018-04-27T10:16:2700Z;2119;-1;;;
2018-04-27T10:23:3600Z;1016;-1;;;
2018-04-27T10:29:30.832Z;101;-1;;;
2018-04-27T10:50:20.493Z;398;-1;;;
2018-04-27T10:52:18.378Z;568;-1;;;
2018-04-27T10:56:5900Z;904;-1;;;
2018-04-27T11:08:1500Z;3152;-1;;;
2018-04-27T11:15:16.139Z;568;-1;;;
2018-04-27T11:43:11.113Z;568;-1;;;
2018-04-27T11:46:0700Z;1416;-1;;;
2018-04-27T11:54:5400Z;339;-1;;;
2018-04-27T11:55:4800Z;835;-1;;;
2018-04-27T11:57:40.734Z;568;568;;;
2018-04-27T12:00:5700Z;3174;-1;;;
2018-04-27T12:09:07.225Z;565;-1;;;
2018-04-27T12:26:0800Z;593;-1;;;
2018-04-27T12:34:2200Z;2186;-1;;;
2018-04-27T12:37:4600Z;3153;-1;;;
2018-04-27T12:39:08.419Z;159;-1;;;
2018-04-27T12:41:5300Z;430;-1;;;
2018-04-27T12:44:1700Z;3190;-1;;;
2018-04-27T12:46:4400Z;428;-1;;;
2018-04-27T12:49:3500Z;3033;-1;;;
2018-04-27T12:49:4700Z;758;758;;;
2018-04-27T12:55:04.485Z;80;-1;;;
2018-04-27T12:56:3800Z;2580;2580;;;
2018-04-27T12:56:4300Z;252;-1;;;
2018-04-27T13:00:3300Z;252;252;;;
2018-04-27T13:07:54.547Z;568;-1;;;
2018-04-27T13:13:33.176Z;8;-1;;;
2018-04-27T13:13:3600Z;1490;-1;;;
2018-04-27T13:18:2400Z;2377;-1;;;
2018-04-27T13:18:53.366Z;159;-1;;;
2018-04-27T13:19:23.335Z;568;-1;;;
2018-04-27T13:23:48.468Z;568;-1;;;
2018-04-27T13:24:4800Z;2377;2377;;;
2018-04-27T13:25:59.566Z;385;-1;;;
2018-04-27T13:27:48.796Z;385;-1;;;
2018-04-27T13:30:0900Z;2260;-1;;;
2018-04-27T13:31:17.706Z;385;385;;;
2018-04-27T13:32:59.402Z;159;-1;;;
2018-04-27T13:36:21.281Z;159;-1;;;
2018-04-27T13:41:01.482Z;159;-1;;;
2018-04-27T13:42:0600Z;3161;-1;;;
2018-04-27T13:48:0400Z;701;-1;;;
2018-04-27T13:51:01.433Z;385;-1;;;
2018-04-27T14:06:0800Z;1853;-1;;;
2018-04-27T14:16:52.924Z;80;-1;;;
2018-04-27T14:28:57.471Z;570;-1;;;
2018-04-27T14:31:14.397Z;574;-1;;;
2018-04-27T14:32:07.236Z;8;-1;;;
2018-04-27T14:32:4400Z;187;-1;;;
2018-04-27T14:35:32.453Z;570;-1;;;
2018-04-27T14:37:20.499Z;566;-1;;;
2018-04-27T14:40:0800Z;187;187;;;
2018-04-27T14:45:0900Z;374;-1;;;
2018-04-27T14:47:29.571Z;571;-1;;;
2018-04-27T14:48:0600Z;3163;-1;;;
2018-04-27T14:50:5200Z;2317;-1;;;
2018-04-27T14:51:4200Z;1825;-1;;;
2018-04-27T14:59:3900Z;919;-1;;;
2018-04-27T15:08:4900Z;895;-1;;;
2018-04-27T15:17:5500Z;2106;-1;;;
2018-04-27T15:19:4600Z;301;-1;;;
2018-04-27T15:22:5700Z;607;-1;;;
2018-04-27T15:36:5600Z;997;-1;;;
2018-04-27T15:40:0296Z;570;-1;;;
2018-04-27T15:42:18.553Z;571;-1;;;
2018-04-27T15:42:4500Z;2810;-1;;;
2018-04-27T15:51:4600Z;3168;-1;;;
2018-04-27T15:58:3600Z;1036;-1;;;
2018-04-27T16:02:22.179Z;8;-1;;;
2018-04-27T16:06:4600Z;3165;-1;;;
2018-04-27T16:13:0500Z;1094;-1;;;
2018-04-27T16:13:2600Z;2957;-1;;;
2018-04-27T16:14:1800Z;2957;2957;;;
2018-04-27T16:26:1500Z;919;-1;;;
2018-04-27T16:36:5600Z;2364;-1;;;
2018-04-27T16:39:39.551Z;568;-1;;;
2018-04-27T16:49:5600Z;3171;-1;;;
2018-04-27T16:51:4200Z;473;-1;;;
2018-04-27T16:55:3000Z;467;-1;;;
2018-04-27T16:58:5500Z;912;-1;;;
2018-04-27T16:59:00.139Z;101;-1;;;
2018-04-27T17:07:5900Z;600;-1;;;
2018-04-27T17:09:43.837Z;568;-1;;;
2018-04-27T17:12:35.370Z;101;-1;;;
2018-04-27T17:13:4300Z;3173;-1;;;
2018-04-27T17:14:37.209Z;571;-1;;;
2018-04-27T17:15:3200Z;674;-1;;;
2018-04-27T17:15:59.798Z;101;-1;;;
2018-04-27T17:17:2900Z;835;-1;;;
2018-04-27T17:23:0500Z;3175;-1;;;
2018-04-27T17:23:5200Z;3273;-1;;;
2018-04-27T17:24:0800Z;600;-1;;;
2018-04-27T17:25:4100Z;317;-1;;;
2018-04-27T17:25:45.841Z;182;-1;;;
2018-04-27T17:25:5400Z;241;-1;;;
2018-04-27T17:37:09.148Z;568;-1;;;
2018-04-27T17:45:1200Z;627;-1;;;
2018-04-27T17:46:3900Z;2957;-1;;;
2018-04-27T17:51:3300Z;592;-1;;;
2018-04-27T17:56:2400Z;3176;-1;;;
2018-04-27T17:56:3501Z;174;-1;;;
2018-04-27T18:05:2300Z;1344;-1;;;
2018-04-27T18:06:4100Z;3186;-1;;;
2018-04-27T18:08:49.390Z;101;-1;;;
2018-04-27T18:08:55.667Z;502;-1;;;
2018-04-27T18:21:37.528Z;573;-1;;;
2018-04-27T18:22:5100Z;3224;-1;;;
2018-04-27T18:29:2700Z;3178;-1;;;
2018-04-27T18:31:4900Z;1675;-1;;;
2018-04-27T18:32:1300Z;1501;-1;;;
2018-04-27T18:32:2800Z;1210;-1;;;
2018-04-27T18:34:2600Z;1675;1675;;;
2018-04-27T18:36:2100Z;684;-1;;;
2018-04-27T18:37:1700Z;684;684;;;
2018-04-27T18:39:5000Z;2073;-1;;;
2018-04-27T18:40:3000Z;488;-1;;;
2018-04-27T18:51:25.943Z;573;-1;;;
2018-04-27T18:53:29.171Z;101;-1;;;
2018-04-27T18:54:1100Z;3180;-1;;;
2018-04-27T18:56:49.833Z;101;-1;;;
2018-04-27T18:57:3700Z;3631;-1;;;
2018-04-27T18:58:0600Z;488;-1;;;
2018-04-27T19:01:4300Z;3179;-1;;;
2018-04-27T19:04:1900Z;3179;3179;;;
2018-04-27T19:04:4300Z;3179;3179;;;
2018-04-27T19:09:07.204Z;574;-1;;;
2018-04-27T19:09:4500Z;1587;-1;;;
2018-04-27T19:13:51.633Z;574;574;;;
2018-04-27T19:15:54.353Z;101;-1;;;
2018-04-27T19:16:3600Z;1725;-1;;;
2018-04-27T19:17:48.113Z;101;-1;;;
2018-04-27T19:17:57.925Z;573;-1;;;
2018-04-27T19:19:34.502Z;80;-1;;;
2018-04-27T19:19:44.464Z;570;-1;;;
2018-04-27T19:20:5700Z;793;-1;;;
2018-04-27T19:21:3100Z;320;-1;;;
2018-04-27T19:26:2500Z;1670;-1;;;
2018-04-27T19:28:34.146Z;574;574;;;
2018-04-27T19:31:10.361Z;101;-1;;;
2018-04-27T19:39:1700Z;1095;-1;;;
2018-04-27T19:43:2400Z;2804;-1;;;
2018-04-27T19:43:31.862Z;80;-1;;;
2018-04-27T19:46:3600Z;1095;1095;;;
2018-04-27T19:51:25.600Z;159;-1;;;
2018-04-27T19:53:0700Z;2627;-1;;;
2018-04-27T19:53:53.586Z;8;-1;;;
2018-04-27T19:54:4200Z;3184;-1;;;
2018-04-27T20:01:09.583Z;159;-1;;;
2018-04-27T20:02:31.439Z;570;-1;;;
2018-04-27T20:05:39.999Z;574;574;;;
2018-04-27T20:08:5100Z;2299;-1;;;
2018-04-27T20:10:4500Z;3129;-1;;;
2018-04-27T20:10:48.863Z;574;574;;;
2018-04-27T20:13:57.105Z;574;574;;;
2018-04-27T20:15:2200Z;532;-1;;;
2018-04-27T20:16:46.886Z;568;-1;;;
2018-04-27T20:19:1000Z;652;-1;;;
2018-04-27T20:36:3800Z;2344;-1;;;
2018-04-27T20:37:4400Z;826;-1;;;
2018-04-27T20:40:2800Z;3185;-1;;;
2018-04-27T20:44:0700Z;3185;-1;;;
2018-04-27T20:48:4900Z;3187;-1;;;
2018-04-27T20:51:3200Z;3201;-1;;;
2018-04-27T20:57:1300Z;936;-1;;;
2018-04-27T20:58:5700Z;1095;-1;;;
2018-04-27T21:00:0200Z;1664;-1;;;
2018-04-27T21:00:3900Z;1500;-1;;;
2018-04-27T21:06:26.707Z;2349;-1;;;
2018-04-27T21:07:1600Z;1348;-1;;;
2018-04-27T21:07:18.413Z;159;-1;;;
2018-04-27T21:11:16.559Z;101;-1;;;
2018-04-27T21:19:34.771Z;487;-1;;;
2018-04-27T21:25:29.247Z;159;-1;;;
2018-04-27T21:27:1200Z;3188;-1;;;
2018-04-27T21:27:4600Z;766;-1;;;
2018-04-27T21:30:1000Z;3191;-1;;;
2018-04-27T21:31:12.821Z;487;487;;;
2018-04-27T21:31:29.673Z;487;487;;;
2018-04-27T21:32:0700Z;2277;-1;;;
2018-04-27T21:33:5100Z;888;-1;;;
2018-04-27T21:34:2900Z;795;-1;;;
2018-04-27T21:36:42.294Z;487;-1;;;
2018-04-27T21:38:0000Z;766;766;;;
2018-04-27T21:38:45.353Z;101;-1;;;
2018-04-27T21:38:55.933Z;487;-1;;;
2018-04-27T21:39:1700Z;888;888;;;
2018-04-27T21:40:0200Z;64;-1;;;
2018-04-27T21:40:0700Z;2436;-1;;;
2018-04-27T21:42:1900Z;2436;2436;;;
2018-04-27T21:42:4600Z;81;-1;;;
2018-04-27T21:43:15.198Z;101;-1;;;
2018-04-27T21:45:2000Z;1433;-1;;;
2018-04-27T21:47:0500Z;229;-1;;;
2018-04-27T21:49:0200Z;933;-1;;;
2018-04-27T21:53:37.739Z;174;-1;;;
2018-04-27T21:55:18.130Z;159;-1;;;
2018-04-27T21:59:1200Z;1276;-1;;;
2018-04-27T22:04:37.431Z;174;174;;;
2018-04-27T22:07:3700Z;2178;-1;;;
2018-04-27T22:10:10.481Z;80;-1;;;
2018-04-27T22:10:2604Z;159;159;;;
2018-04-27T22:11:2400Z;2963;-1;;;
2018-04-27T22:22:5000Z;769;-1;;;
2018-04-27T22:24:0200Z;3194;-1;;;
